286.13,274.94,287.05,41.164,21.321
285.65,277.45,286.9,41.164,21.321
285.35,277.45,286.73,41.164,21.321
284.73,276.83,286.48,41.164,21.321
284.6,277.04,286.27,41.164,21.321
284.91,274.73,286.09,41.164,21.321
285.48,271.92,286.01,41.164,21.321
286.8,272.8,286.08,41.164,21.321
286.38,276.83,286.17,41.164,21.321
288.78,275.36,286.55,41.164,21.321
292.55,276,287.14,41.164,21.321
294.23,277.04,287.89,41.164,21.321
293.18,278.68,288.47,41.164,21.321
293.09,279.7,288.97,41.164,21.321
292.25,280.7,289.34,41.164,21.321
291.25,280.9,289.53,41.164,21.321
291.13,281.29,289.69,41.164,21.321
290.33,276.83,289.72,41.164,21.321
290.35,277.25,289.71,41.164,21.321
289.63,275.15,289.65,41.164,21.321
288.98,273.23,289.49,41.164,21.321
289.28,273.66,289.36,41.164,21.321
289.01,273.66,289.25,41.164,21.321
288.55,273.23,289.11,41.164,21.321
288.21,274.3,288.94,41.164,21.321
287.96,274.3,288.76,41.164,21.321
287.12,275.36,288.52,41.164,21.321
286.82,278.68,288.27,41.164,21.321
286.26,279.09,287.97,41.164,21.321
286.16,278.27,287.72,41.164,21.321
286.04,278.89,287.51,41.164,21.321
285.89,279.29,287.32,41.164,21.321
286.2,279.9,287.2,41.164,21.321
286.68,280.7,287.15,41.164,21.321
288.43,281.89,287.28,41.164,21.321
288.16,282.67,287.46,41.164,21.321
288.17,281.89,287.64,41.164,21.321
288.12,281.89,287.74,41.164,21.321
287.97,281.89,287.78,41.164,21.321
287.89,282.08,287.82,41.164,21.321
287.75,281.29,287.83,41.164,21.321
287.48,281.1,287.81,41.164,21.321
287.41,281.29,287.77,41.164,21.321
287.19,279.49,287.7,41.164,21.321
287.09,278.68,287.63,41.164,21.321
286.52,279.7,287.52,41.164,21.321
286.48,277.25,287.38,41.164,21.321
286.61,279.29,287.28,41.164,21.321
286.25,275.15,287.15,41.164,21.321
285.77,271.92,286.96,41.164,21.321
285.62,273.44,286.78,41.164,21.321
285.44,272.14,286.61,41.164,21.321
285.09,269.7,286.41,41.164,21.321
284.57,268.12,286.18,41.164,21.321
284.66,276.62,286.08,41.164,21.321
284.91,277.25,285.97,41.164,21.321
287.64,271.04,286.25,41.164,21.321
290.32,271.7,286.68,41.164,21.321
291.82,272.58,287.17,41.164,21.321
293.86,274.94,287.79,41.164,21.321
294.98,277.45,288.47,41.164,21.321
294.94,276.83,289.09,41.164,21.321
293.47,273.23,289.34,41.164,21.321
290.36,272.14,289.33,41.164,21.321
288.92,271.04,289.2,41.164,21.321
288.12,269.93,288.98,41.164,21.321
287.54,269.25,288.71,41.164,21.321
287.47,268.8,288.45,41.164,21.321
286.84,268.34,288.18,41.164,21.321
286.19,267.2,287.86,41.164,21.321
285.64,266.5,287.51,41.164,21.321
285.22,266.5,287.15,41.164,21.321
284.79,265.8,286.8,41.164,21.321
284.66,269.25,286.49,41.164,21.321
284.33,270.37,286.2,41.164,21.321
283.85,266.73,285.88,41.164,21.321
283.48,266.73,285.55,41.164,21.321
283.17,265.8,285.24,41.164,21.321
283.58,267.89,285.1,41.164,21.321
285.78,268.34,285.53,41.164,21.321
287.51,270.15,285.88,41.164,21.321
290.45,273.23,286.35,41.164,21.321
294.56,274.09,286.84,41.164,21.321
293.15,275.79,287.4,41.164,21.321
292.95,275.58,288.02,41.164,21.321
293.45,277.25,288.65,41.164,21.321
290.72,276.62,288.9,41.164,21.321
289.68,276.21,288.95,41.164,21.321
289.18,274.52,288.92,41.164,21.321
288.73,273.66,288.84,41.164,21.321
288.33,272.58,288.7,41.164,21.321
287.88,270.82,288.53,41.164,21.321
287.34,267.43,288.3,41.164,21.321
286.8,266.96,288.04,41.164,21.321
286.25,265.8,287.73,41.164,21.321
285.81,265.09,287.41,41.164,21.321
284.95,264.38,287.05,41.164,21.321
284.12,263.9,286.61,41.164,21.321
283.37,265.09,286.15,41.164,21.321
282.75,265.09,285.67,41.164,21.321
282.12,264.38,285.17,41.164,21.321
281.56,264.38,284.73,41.164,21.321
282.67,266.27,284.79,41.164,21.321
284.11,268.8,284.93,41.164,21.321
289.9,270.82,285.24,41.164,21.321
289.84,271.92,285.67,41.164,21.321
291.95,271.7,286.21,41.164,21.321
292.91,272.36,286.85,41.164,21.321
293.89,272.8,287.53,41.164,21.321
292.38,274.3,288.07,41.164,21.321
290.83,272.58,288.36,41.164,21.321
288.94,273.44,288.39,41.164,21.321
288.29,273.01,288.32,41.164,21.321
287.74,271.26,288.19,41.164,21.321
287.01,268.8,287.98,41.164,21.321
286.54,268.34,287.72,41.164,21.321
286.15,267.2,287.45,41.164,21.321
286.16,266.73,287.21,41.164,21.321
285.87,268.12,287,41.164,21.321
285.33,266.73,286.75,41.164,21.321
284.83,265.56,286.46,41.164,21.321
284.34,264.38,286.15,41.164,21.321
283.81,263.66,285.81,41.164,21.321
283.04,262.93,285.43,41.164,21.321
282.47,262.93,285.01,41.164,21.321
282.13,262.93,284.68,41.164,21.321
283.31,264.14,284.95,41.164,21.321
284.94,266.27,285.24,41.164,21.321
287.73,267.89,285.64,41.164,21.321
291.17,269.93,286.08,41.164,21.321
292.45,271.48,286.54,41.164,21.321
298.26,273.01,287.19,41.164,21.321
294.71,273.44,287.9,41.164,21.321
294.53,273.44,288.58,41.164,21.321
292.59,273.44,288.96,41.164,21.321
290.19,272.14,288.99,41.164,21.321
289.11,270.37,288.91,41.164,21.321
288.72,269.48,288.78,41.164,21.321
287.83,268.34,288.58,41.164,21.321
287.64,266.96,288.35,41.164,21.321
287.26,266.96,288.12,41.164,21.321
286.81,266.96,287.88,41.164,21.321
286.27,266.5,287.6,41.164,21.321
285.79,265.56,287.29,41.164,21.321
285.38,264.85,286.98,41.164,21.321
284.99,264.38,286.66,41.164,21.321
284.48,263.66,286.34,41.164,21.321
283.75,263.66,285.97,41.164,21.321
282.94,262.93,285.54,41.164,21.321
281.83,262.93,285.1,41.164,21.321
283.39,264.14,285.33,41.164,21.321
285.36,266.73,285.62,41.164,21.321
288.3,269.48,286,41.164,21.321
291.94,272.14,286.53,41.164,21.321
295.05,273.66,287.2,41.164,21.321
297.05,275.58,288.04,41.164,21.321
298.14,275.58,289.02,41.164,21.321
296.53,278.89,289.82,41.164,21.321
293.72,280.3,290.29,41.164,21.321
292.6,278.27,290.48,41.164,21.321
291.59,274.94,290.5,41.164,21.321
290.75,271.92,290.41,41.164,21.321
290.13,270.15,290.24,41.164,21.321
289.64,269.25,290.03,41.164,21.321
288.71,268.57,289.76,41.164,21.321
288.09,268.34,289.42,41.164,21.321
287.61,267.2,289.08,41.164,21.321
287.25,267.2,288.74,41.164,21.321
287.59,269.25,288.48,41.164,21.321
286.87,268.8,288.22,41.164,21.321
286.16,269.7,287.89,41.164,21.321
285.33,270.37,287.49,41.164,21.321
284.91,272.58,287.09,41.164,21.321
284.72,275.15,286.75,41.164,21.321
284.98,275.79,286.52,41.164,21.321
285.74,278.68,286.44,41.164,21.321
286.7,277.25,286.55,41.164,21.321
288.06,277.45,286.85,41.164,21.321
290,277.25,287.28,41.164,21.321
290.53,278.27,287.77,41.164,21.321
290.59,280.5,288.2,41.164,21.321
291.13,277.66,288.59,41.164,21.321
291.07,277.66,288.84,41.164,21.321
290,275.58,288.93,41.164,21.321
289.41,272.58,288.91,41.164,21.321
288.96,270.15,288.85,41.164,21.321
288.43,269.25,288.72,41.164,21.321
287.81,268.57,288.53,41.164,21.321
287.04,267.66,288.28,41.164,21.321
286.78,266.73,287.99,41.164,21.321
286.29,265.56,287.7,41.164,21.321
285.77,264.85,287.39,41.164,21.321
285.25,264.85,287.05,41.164,21.321
284.78,263.66,286.7,41.164,21.321
284.05,263.66,286.32,41.164,21.321
283.66,262.45,285.92,41.164,21.321
283.23,262.93,285.53,41.164,21.321
283.17,262.93,285.32,41.164,21.321
286.2,265.56,285.94,41.164,21.321
287.63,268.12,286.53,41.164,21.321
290.83,270.82,287.1,41.164,21.321
294.37,273.44,287.74,41.164,21.321
296.01,275.15,288.47,41.164,21.321
297.33,276,289.44,41.164,21.321
299,276.41,290.51,41.164,21.321
299.55,276.62,291.46,41.164,21.321
297.22,276.21,292.05,41.164,21.321
294.28,274.73,292.17,41.164,21.321
292.46,273.23,292.05,41.164,21.321
291.55,270.82,291.81,41.164,21.321
290.83,269.7,291.51,41.164,21.321
290.32,269.25,291.19,41.164,21.321
289.61,267.89,290.84,41.164,21.321
288.6,266.73,290.42,41.164,21.321
287.96,265.8,289.95,41.164,21.321
287.48,264.85,289.5,41.164,21.321
287.07,264.62,289.06,41.164,21.321
286.62,263.9,288.64,41.164,21.321
286.18,263.18,288.23,41.164,21.321
285.82,262.69,287.84,41.164,21.321
285.94,263.18,287.5,41.164,21.321
286.55,266.5,287.53,41.164,21.321
291.79,266.5,288.51,41.164,21.321
295.31,268.34,289.4,41.164,21.321
297.77,270.82,289.99,41.164,21.321
295.01,272.8,290.34,41.164,21.321
296.53,273.66,290.74,41.164,21.321
298.83,275.58,291.33,41.164,21.321
298.51,275.36,292,41.164,21.321
296.61,278.27,292.45,41.164,21.321
294.33,278.27,292.64,41.164,21.321
293.04,274.52,292.52,41.164,21.321
290.98,273.01,292.17,41.164,21.321
290.16,271.48,291.74,41.164,21.321
289.52,269.03,291.28,41.164,21.321
288.73,267.89,290.8,41.164,21.321
288.03,267.2,290.29,41.164,21.321
287.29,265.56,289.77,41.164,21.321
286.75,265.33,289.24,41.164,21.321
286.33,264.85,288.76,41.164,21.321
285.95,264.14,288.3,41.164,21.321
285.54,263.18,287.86,41.164,21.321
285.07,263.9,287.43,41.164,21.321
284.65,262.2,287.01,41.164,21.321
284.42,262.45,286.63,41.164,21.321
284.19,262.69,286.43,41.164,21.321
287.16,264.85,287.02,41.164,21.321
291.94,268.12,287.62,41.164,21.321
291.45,271.04,288.11,41.164,21.321
295.05,272.58,288.78,41.164,21.321
297.51,273.44,289.51,41.164,21.321
298.56,275.15,290.36,41.164,21.321
300.85,276.21,291.32,41.164,21.321
299.57,275.79,292.21,41.164,21.321
299,276.21,292.88,41.164,21.321
295.48,273.44,293.05,41.164,21.321
293.34,272.14,292.91,41.164,21.321
292.55,270.82,292.69,41.164,21.321
291.75,269.7,292.39,41.164,21.321
290.97,269.03,292.04,41.164,21.321
289.98,268.12,291.62,41.164,21.321
289.78,267.2,291.21,41.164,21.321
289.29,267.2,290.82,41.164,21.321
288.65,266.5,290.4,41.164,21.321
288.12,265.56,289.98,41.164,21.321
287.23,265.8,289.53,41.164,21.321
286.61,267.89,289.04,41.164,21.321
286.13,267.89,288.57,41.164,21.321
285.81,269.25,288.14,41.164,21.321
285.58,271.04,287.77,41.164,21.321
285.71,270.82,287.48,41.164,21.321
286.4,272.8,287.36,41.164,21.321
287.33,274.94,287.43,41.164,21.321
288.41,278.07,287.62,41.164,21.321
289.42,279.49,287.92,41.164,21.321
290.12,280.3,288.28,41.164,21.321
291.5,280.5,288.67,41.164,21.321
290.8,280.5,288.99,41.164,21.321
290.65,280.5,289.21,41.164,21.321
290.28,281.89,289.33,41.164,21.321
290.06,281.1,289.41,41.164,21.321
289.73,280.9,289.45,41.164,21.321
289.19,276.41,289.38,41.164,21.321
289,279.49,289.31,41.164,21.321
288.44,279.49,289.19,41.164,21.321
287.76,280.3,288.98,41.164,21.321
287.31,279.49,288.76,41.164,21.321
287.05,279.9,288.52,41.164,21.321
286.87,279.7,288.3,41.164,21.321
286.62,279.09,288.08,41.164,21.321
285.75,279.09,287.79,41.164,21.321
285.54,279.09,287.5,41.164,21.321
284.9,275.15,287.16,41.164,21.321
284.91,274.52,286.86,41.164,21.321
285.15,274.3,286.67,41.164,21.321
286.48,274.09,286.75,41.164,21.321
287.8,273.44,286.93,41.164,21.321
290.83,276.62,287.41,41.164,21.321
294.19,276.21,288.02,41.164,21.321
294.82,276.83,288.66,41.164,21.321
295.9,277.25,289.31,41.164,21.321
294.83,277.66,289.94,41.164,21.321
292.69,277.66,290.27,41.164,21.321
291.14,273.66,290.27,41.164,21.321
289.85,271.48,290.12,41.164,21.321
289.22,271.92,289.92,41.164,21.321
288.8,274.3,289.7,41.164,21.321
288.56,276.41,289.49,41.164,21.321
287.98,277.66,289.26,41.164,21.321
286.75,274.09,288.87,41.164,21.321
285.71,274.94,288.39,41.164,21.321
284.78,271.92,287.82,41.164,21.321
284.39,271.92,287.29,41.164,21.321
283.64,273.23,286.76,41.164,21.321
283.33,273.23,286.27,41.164,21.321
283.09,276.62,285.81,41.164,21.321
283.11,274.52,285.45,41.164,21.321
283.41,274.94,285.21,41.164,21.321
283.94,275.58,285.1,41.164,21.321
285.06,276.83,285.19,41.164,21.321
286.45,277.25,285.48,41.164,21.321
288.28,280.9,285.99,41.164,21.321
290.03,281.1,286.72,41.164,21.321
292.27,284.22,287.77,41.164,21.321
293.33,283.06,288.92,41.164,21.321
292.68,284.41,289.74,41.164,21.321
291.55,284.6,290.09,41.164,21.321
290.55,284.6,290.16,41.164,21.321
288.74,282.48,289.98,41.164,21.321
285.91,277.04,289.4,41.164,21.321
285.39,277.45,288.76,41.164,21.321
284.82,277.45,288.17,41.164,21.321
284.17,277.45,287.58,41.164,21.321
283.55,273.66,286.98,41.164,21.321
283.25,273.44,286.42,41.164,21.321
283.56,273.23,285.94,41.164,21.321
283.55,277.45,285.63,41.164,21.321
283.2,277.25,285.25,41.164,21.321
283.2,277.25,284.97,41.164,21.321
283.31,277.04,284.82,41.164,21.321
283.11,277.04,284.67,41.164,21.321
283.25,277.25,284.57,41.164,21.321
282.2,276.41,284.22,41.164,21.321
282.2,276.21,283.92,41.164,21.321
282.9,276.83,283.85,41.164,21.321
283.31,277.25,283.9,41.164,21.321
284.51,276.21,284.17,41.164,21.321
284.16,277.25,284.38,41.164,21.321
283.91,277.04,284.43,41.164,21.321
283.89,273.01,284.5,41.164,21.321
283.44,274.73,284.42,41.164,21.321
283.37,276.41,284.34,41.164,21.321
282.81,273.87,284.17,41.164,21.321
282.66,273.87,283.98,41.164,21.321
282.23,270.37,283.77,41.164,21.321
281.62,266.03,283.46,41.164,21.321
281.1,264.14,283.11,41.164,21.321
280.72,263.42,282.79,41.164,21.321
280.24,262.45,282.49,41.164,21.321
279.67,261.96,282.16,41.164,21.321
279.46,260.22,281.86,41.164,21.321
279.01,260.22,281.55,41.164,21.321
278.45,259.47,281.22,41.164,21.321
278.35,259.97,280.9,41.164,21.321
278.12,259.72,280.61,41.164,21.321
277.63,258.71,280.37,41.164,21.321
279.84,260.72,280.97,41.164,21.321
283.75,263.18,281.66,41.164,21.321
286.67,263.66,282.32,41.164,21.321
287.9,264.38,282.91,41.164,21.321
288.95,266.5,283.44,41.164,21.321
289.58,266.03,284.01,41.164,21.321
290.29,267.43,284.65,41.164,21.321
289.76,269.48,285.23,41.164,21.321
288.25,268.57,285.54,41.164,21.321
285.48,268.8,285.49,41.164,21.321
284.17,269.48,285.28,41.164,21.321
283.89,270.37,285.08,41.164,21.321
283.39,265.8,284.83,41.164,21.321
282.88,264.14,284.55,41.164,21.321
282.42,263.66,284.26,41.164,21.321
282.13,262.45,283.96,41.164,21.321
281.87,261.22,283.67,41.164,21.321
281.35,260.47,283.37,41.164,21.321
280.96,259.72,283.05,41.164,21.321
280.69,259.72,282.74,41.164,21.321
280.45,258.45,282.45,41.164,21.321
279.85,258.2,282.13,41.164,21.321
279.3,257.43,281.78,41.164,21.321
278.88,257.17,281.57,41.164,21.321
283.66,259.72,282.24,41.164,21.321
283.68,262.2,282.83,41.164,21.321
285.78,263.18,283.34,41.164,21.321
288.87,264.62,283.84,41.164,21.321
289.59,264.85,284.28,41.164,21.321
291.03,266.03,284.87,41.164,21.321
292.81,266.73,285.57,41.164,21.321
291.67,267.66,286.23,41.164,21.321
289.24,266.5,286.55,41.164,21.321
286.57,265.33,286.48,41.164,21.321
284.69,264.62,286.14,41.164,21.321
284.19,263.9,285.79,41.164,21.321
283.85,263.66,285.47,41.164,21.321
283.49,262.69,285.15,41.164,21.321
283.17,262.45,284.84,41.164,21.321
282.84,261.96,284.54,41.164,21.321
282.12,261.47,284.2,41.164,21.321
281.45,260.47,283.81,41.164,21.321
280.89,259.72,283.4,41.164,21.321
280.35,259.22,282.98,41.164,21.321
280.02,259.22,282.57,41.164,21.321
279.8,259.72,282.21,41.164,21.321
279.41,259.72,281.85,41.164,21.321
278.72,260.47,281.49,41.164,21.321
279.75,261.71,281.7,41.164,21.321
282.3,263.66,282.26,41.164,21.321
284.93,263.66,282.8,41.164,21.321
288.85,264.62,283.3,41.164,21.321
289.94,266.27,283.73,41.164,21.321
295.97,266.03,284.31,41.164,21.321
291.21,267.66,284.88,41.164,21.321
290.56,267.66,285.46,41.164,21.321
289.01,267.66,285.79,41.164,21.321
287.09,269.03,285.84,41.164,21.321
285.23,269.48,285.72,41.164,21.321
284.69,269.25,285.54,41.164,21.321
283.87,265.33,285.23,41.164,21.321
283.54,263.9,284.87,41.164,21.321
283.49,263.66,284.57,41.164,21.321
282.59,262.2,284.25,41.164,21.321
282.27,262.2,283.92,41.164,21.321
281.53,261.96,283.48,41.164,21.321
281.46,261.71,283.12,41.164,21.321
281.66,262.45,282.82,41.164,21.321
281.7,262.45,282.6,41.164,21.321
282.16,263.18,282.49,41.164,21.321
281.98,262.45,282.44,41.164,21.321
282.21,262.45,282.65,41.164,21.321
285.07,263.9,283.67,41.164,21.321
286.61,264.85,284.62,41.164,21.321
289.16,267.2,285.46,41.164,21.321
291.35,268.34,286.15,41.164,21.321
292.87,268.12,286.68,41.164,21.321
293.47,269.25,287.3,41.164,21.321
294.63,270.15,288.02,41.164,21.321
295.68,270.15,288.71,41.164,21.321
293.58,269.7,289.07,41.164,21.321
290.82,268.57,289.06,41.164,21.321
288.22,267.66,288.79,41.164,21.321
287.49,266.27,288.46,41.164,21.321
286.98,265.56,288.12,41.164,21.321
286.35,265.33,287.77,41.164,21.321
286.13,265.56,287.43,41.164,21.321
285.57,265.56,287.08,41.164,21.321
284.58,264.62,286.66,41.164,21.321
284.06,262.69,286.21,41.164,21.321
283.47,261.47,285.77,41.164,21.321
282.63,260.72,285.29,41.164,21.321
282.14,260.22,284.8,41.164,21.321
282.09,260.22,284.38,41.164,21.321
281.36,259.97,283.95,41.164,21.321
281.25,259.97,283.78,41.164,21.321
282.65,261.71,284.39,41.164,21.321
285.02,265.33,284.89,41.164,21.321
288.01,265.56,285.39,41.164,21.321
291.13,266.96,285.87,41.164,21.321
294.03,269.03,286.32,41.164,21.321
294.26,270.15,286.93,41.164,21.321
293.51,270.37,287.63,41.164,21.321
293.61,272.36,288.32,41.164,21.321
291.94,272.58,288.7,41.164,21.321
289.69,271.92,288.7,41.164,21.321
287.55,269.7,288.42,41.164,21.321
287.31,267.66,288.15,41.164,21.321
286.82,266.5,287.87,41.164,21.321
286.39,265.8,287.58,41.164,21.321
286.55,265.56,287.32,41.164,21.321
286,264.85,287.08,41.164,21.321
285.2,263.9,286.76,41.164,21.321
284.22,263.9,286.36,41.164,21.321
283.11,262.93,285.86,41.164,21.321
282.17,261.71,285.31,41.164,21.321
281.09,261.96,284.68,41.164,21.321
280.5,261.22,284.06,41.164,21.321
280,260.72,283.48,41.164,21.321
280.35,260.97,283.26,41.164,21.321
282.82,263.42,283.78,41.164,21.321
285.05,264.38,284.29,41.164,21.321
288.46,268.34,284.81,41.164,21.321
291.41,269.7,285.43,41.164,21.321
293.79,273.23,286.18,41.164,21.321
296.14,274.3,287.27,41.164,21.321
296.28,274.09,288.54,41.164,21.321
297.3,273.23,289.69,41.164,21.321
295.49,273.01,290.54,41.164,21.321
293.95,271.92,290.85,41.164,21.321
291.21,269.48,290.65,41.164,21.321
289.4,268.57,290.37,41.164,21.321
288.21,267.43,289.89,41.164,21.321
287.82,266.96,289.43,41.164,21.321
287.15,266.03,288.97,41.164,21.321
286.26,264.62,288.47,41.164,21.321
285.67,264.14,287.96,41.164,21.321
285.03,263.42,287.45,41.164,21.321
284.5,262.2,286.95,41.164,21.321
284.04,260.97,286.47,41.164,21.321
283.3,261.22,285.98,41.164,21.321
283.02,262.69,285.5,41.164,21.321
282.72,260.97,285.07,41.164,21.321
282.84,260.97,285.01,41.164,21.321
285.88,264.14,285.78,41.164,21.321
288.52,267.89,286.57,41.164,21.321
289.99,268.57,287.21,41.164,21.321
293.23,269.48,288.1,41.164,21.321
295.75,270.82,288.84,41.164,21.321
297.02,272.36,289.66,41.164,21.321
297.7,272.8,290.56,41.164,21.321
303.66,273.66,291.41,41.164,21.321
296.96,273.66,291.9,41.164,21.321
294.63,272.36,292,41.164,21.321
291.86,270.15,291.8,41.164,21.321
290.67,268.8,291.47,41.164,21.321
290.31,267.66,291.11,41.164,21.321
289.28,266.73,290.71,41.164,21.321
288.62,266.03,290.27,41.164,21.321
288.65,265.33,289.88,41.164,21.321
288.24,264.85,289.52,41.164,21.321
287.38,263.9,289.13,41.164,21.321
287.22,263.18,288.74,41.164,21.321
286.49,262.93,288.35,41.164,21.321
286.28,262.69,287.96,41.164,21.321
285.63,262.45,287.58,41.164,21.321
285.54,263.18,287.22,41.164,21.321
286.05,262.69,287.23,41.164,21.321
291.44,265.8,288.15,41.164,21.321
292.04,268.8,288.92,41.164,21.321
294.31,271.7,289.48,41.164,21.321
296.23,274.3,290.03,41.164,21.321
299.07,277.04,290.74,41.164,21.321
301.14,277.86,291.77,41.164,21.321
302.07,278.89,292.9,41.164,21.321
301.75,281.49,294.03,41.164,21.321
299.82,281.49,294.67,41.164,21.321
298.46,280.3,294.92,41.164,21.321
295.84,275.79,294.82,41.164,21.321
294.95,274.52,294.59,41.164,21.321
294.33,272.36,294.31,41.164,21.321
292.9,273.01,293.93,41.164,21.321
292.05,273.66,293.4,41.164,21.321
292.12,277.66,292.96,41.164,21.321
291.6,276,292.59,41.164,21.321
290.95,274.52,292.17,41.164,21.321
290.73,277.86,291.8,41.164,21.321
290.55,276.62,291.44,41.164,21.321
290.5,275.58,291.14,41.164,21.321
290.49,274.94,290.9,41.164,21.321
290.18,273.66,290.68,41.164,21.321
289.87,273.87,290.48,41.164,21.321
291.58,275.79,290.89,41.164,21.321
293.58,277.45,291.46,41.164,21.321
296.43,278.89,292.36,41.164,21.321
297.85,278.89,293.17,41.164,21.321
300.4,281.29,293.98,41.164,21.321
301.17,283.06,294.86,41.164,21.321
300.3,284.6,295.54,41.164,21.321
298.8,285.93,295.91,41.164,21.321
297.85,286.87,296.02,41.164,21.321
296.56,282.87,295.9,41.164,21.321
295.5,281.69,295.66,41.164,21.321
294.63,279.7,295.32,41.164,21.321
293.84,276.41,294.91,41.164,21.321
293.31,279.49,294.5,41.164,21.321
292.75,280.1,294.09,41.164,21.321
292.14,278.48,293.68,41.164,21.321
291.69,279.7,293.28,41.164,21.321
291.15,277.25,292.85,41.164,21.321
290.99,278.68,292.48,41.164,21.321
290.57,279.7,292.14,41.164,21.321
290.14,279.7,291.79,41.164,21.321
289.92,279.29,291.44,41.164,21.321
289.59,277.45,291.12,41.164,21.321
289.72,278.27,290.85,41.164,21.321
290.58,277.86,290.82,41.164,21.321
293.12,278.07,291.35,41.164,21.321
296.71,279.49,292.41,41.164,21.321
299.28,281.1,293.41,41.164,21.321
301.1,281.89,294.26,41.164,21.321
300.71,282.67,295.01,41.164,21.321
302.89,283.64,295.85,41.164,21.321
302.48,282.67,296.54,41.164,21.321
302.19,284.03,296.9,41.164,21.321
299.5,283.06,296.96,41.164,21.321
297.08,280.3,296.77,41.164,21.321
296.05,275.79,296.45,41.164,21.321
294.76,274.52,296.04,41.164,21.321
294.77,274.09,295.63,41.164,21.321
294.21,273.66,295.25,41.164,21.321
293.65,274.3,294.85,41.164,21.321
293.14,274.09,294.46,41.164,21.321
292.52,273.23,294.04,41.164,21.321
291.92,271.92,293.6,41.164,21.321
291.29,272.58,293.16,41.164,21.321
290.65,271.7,292.7,41.164,21.321
289.93,272.8,292.21,41.164,21.321
289.3,272.36,291.72,41.164,21.321
288.95,273.01,291.33,41.164,21.321
290.66,273.66,291.7,41.164,21.321
293.83,274.73,292.18,41.164,21.321
295.97,275.58,292.66,41.164,21.321
297.76,278.27,293.15,41.164,21.321
300.24,279.7,293.71,41.164,21.321
302.4,282.87,294.45,41.164,21.321
303.99,282.67,295.3,41.164,21.321
302.63,283.45,296.04,41.164,21.321
299.78,282.48,296.42,41.164,21.321
297.43,282.08,296.39,41.164,21.321
296.44,280.3,296.22,41.164,21.321
295.78,277.66,295.98,41.164,21.321
294.66,276.62,295.66,41.164,21.321
294,276.83,295.28,41.164,21.321
294.35,276.62,294.97,41.164,21.321
293.46,276,294.66,41.164,21.321
292.82,275.15,294.28,41.164,21.321
293.06,274.09,293.96,41.164,21.321
292.19,273.01,293.63,41.164,21.321
291.38,272.36,293.21,41.164,21.321
290.86,273.01,292.79,41.164,21.321
